"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.1562740732097023,0.14666303146948551,0.0046770945788148959,1999928.4151251074,307.6964217306479,0.1562740732097023,0.14666303146948551,0.0046770945788148959
0.15831303627154689,0.14723730794363951,0.0045238186412503113,1999908.5041973109,307.6962147543577,0.15831303627154689,0.14723730794363951,0.0045238186412503113
0.15424121045901054,0.14543808412601261,0.0005153589658570051,1999948.4512447559,307.69671923027346,0.15424121045901054,0.14543808412601261,0.0005153589658570051
0.16929441706327417,0.14921184899642759,0.0024042134541574201,1999850.4095772856,307.69387813342667,0.16929441706327417,0.14921184899642759,0.0024042134541574201
0.16952225217118522,0.14816380154029207,0.0043708176450312618,1999848.7504974012,307.69345600980432,0.16952225217118522,0.14816380154029207,0.0043708176450312618
0.16821809351010955,0.14733125343142039,0.0046833657200763303,1999848.3336262382,307.6937583524462,0.16821809351010955,0.14733125343142039,0.0046833657200763303
0.16967895227759899,0.14814013168934978,0.00050567341742517656,1999848.6172266044,307.69335259838147,0.16967895227759899,0.14814013168934978,0.00050567341742517656
0.16834305393766802,0.14751961111771622,0.00056637347745002484,1999848.4138828907,307.69385767480327,0.16834305393766802,0.14751961111771622,0.00056637347745002484
0.16735907188842905,0.14780075219200012,0.0026712592399805732,1999850.8362626729,307.69453902867838,0.16735907188842905,0.14780075219200012,0.0026712592399805732
0.15783976311758444,0.1469132712843306,0.0027673638844200052,1999911.0138324453,307.6966804008203,0.15783976311758444,0.1469132712843306,0.0027673638844200052
0.16588335833578827,0.14648504634941822,0.00073361709902418229,1999852.6996031394,307.6946941123432,0.16588335833578827,0.14648504634941822,0.00073361709902418229
0.16046079179866538,0.14729863400142013,0.0025325004007445704,1999888.0232084997,307.69626897937252,0.16046079179866538,0.14729863400142013,0.0025325004007445704
0.16390615714944418,0.14705620400001265,0.0026414470592033765,1999862.8922763139,307.69552814239609,0.16390615714944418,0.14705620400001265,0.0026414470592033765
0.16602092774528829,0.14663061590586529,0.0045744436318155739,1999852.6336001537,307.69447865719849,0.16602092774528829,0.14663061590586529,0.0045744436318155739
