"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Electric Current Density: Magnitude (A/m^2)","Temperature (K)","X (m)","Y (m)","Z (m)"
0.1588030639862861,0.14204839667743144,0.004793655865826113,1999953.663623377,307.08853998944022,0.1588030639862861,0.14204839667743144,0.004793655865826113
0.15638894351289442,0.14195736564784045,0.0045116819046004024,1999966.125326666,307.08898207234699,0.15638894351289442,0.14195736564784045,0.0045116819046004024
0.15638380143757422,0.14195867914482968,0.000574269435778749,1999966.0963112423,307.08903263153809,0.15638380143757422,0.14195867914482968,0.000574269435778749
0.16939981641929536,0.13821464556647792,0.00065479283990789287,1999911.2964122416,307.08579601157874,0.16939981641929536,0.13821464556647792,0.00065479283990789287
0.16940166734690809,0.13821491940379496,0.0043568881714559776,1999911.3242715425,307.08578447787841,0.16940166734690809,0.13821491940379496,0.0043568881714559776
0.16905892695933636,0.13980011879801296,0.0025116117797081149,1999919.7095125751,307.08640011638454,0.16905892695933636,0.13980011879801296,0.0025116117797081149
0.16607804100575974,0.14210634264855629,0.0046749285730021892,1999930.7136910723,307.08702364018529,0.16607804100575974,0.14210634264855629,0.0046749285730021892
0.16607681833111768,0.14212412373264022,0.00038710667139551554,1999930.7232577235,307.08706348216089,0.16607681833111768,0.14212412373264022,0.00038710667139551554
0.16757431782047,0.13947856619816082,0.00050828381924781087,1999918.8114209601,307.08645427040744,0.16757431782047,0.13947856619816082,0.00050828381924781087
0.16757891559557486,0.13948139257534958,0.0045229059184237535,1999918.768444499,307.08643319354553,0.16757891559557486,0.13948139257534958,0.0045229059184237535
0.16384740067633954,0.1419657610095422,0.0043790999226926957,1999935.6218411501,307.08772215017848,0.16384740067633954,0.1419657610095422,0.0043790999226926957
0.16612060139166368,0.14106701590155674,0.002553075846846815,1999927.1025290261,307.08745558422044,0.16612060139166368,0.14106701590155674,0.002553075846846815
0.16265148311714145,0.14351198042243418,0.0025580611315752289,1999942.7596806765,307.08849713632094,0.16265148311714145,0.14351198042243418,0.0025580611315752289
0.16385718056208032,0.14197866365378101,0.00070199423793133138,1999935.6075794308,307.08776535467604,0.16385718056208032,0.14197866365378101,0.00070199423793133138
0.16133819933194918,0.14192578292027277,0.0044875478621708483,1999942.1210745887,307.08821712916347,0.16133819933194918,0.14192578292027277,0.0044875478621708483
0.16133559481297793,0.14192764200200197,0.00056297729315999562,1999942.1539783301,307.08824833158957,0.16133559481297793,0.14192764200200197,0.00056297729315999562
0.1625119343038072,0.13930992853563642,0.00022828940083562718,1999930.4487942997,307.08762010936141,0.1625119343038072,0.13930992853563642,0.00022828940083562718
0.15914013764744336,0.14201205081598312,0.0025569932829938831,1999952.323686372,307.08911059681304,0.15914013764744336,0.14201205081598312,0.0025569932829938831
0.16251048552712971,0.13931590062672899,0.0047961523936072724,1999930.4667664922,307.08761002716267,0.16251048552712971,0.13931590062672899,0.0047961523936072724
0.16012449221910849,0.13939149120935987,0.0044907659247815342,1999942.4836070219,307.08822055199693,0.16012449221910849,0.13939149120935987,0.0044907659247815342
0.16012697971242412,0.13938461015147419,0.00057893259075281656,1999942.4517056094,307.08825966458517,0.16012697971242412,0.13938461015147419,0.00057893259075281656
0.16939996066479446,0.13694500560355286,0.0025081104948581493,1999904.9250162751,307.08595382698843,0.16939996066479446,0.13694500560355286,0.0025081104948581493
0.1681989333228468,0.13679799222083669,0.0044373324780031965,1999905.2913582493,307.0859856930694,0.1681989333228468,0.13679799222083669,0.0044373324780031965
0.16947079993219605,0.13560594007792193,0.0043643687130817451,1999897.4256638493,307.08543327133248,0.16947079993219605,0.13560594007792193,0.0043643687130817451
0.16819712970253833,0.1367980758412827,0.00058255120868179336,1999905.068935567,307.08600478466616,0.16819712970253833,0.1367980758412827,0.00058255120868179336
